index_col,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Aditya Birla Sun Life Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,Axis Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,DSP Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Edelweiss Mutual Fund,Franklin Templeton Mutual Fund,Franklin Templeton Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,ICICI Prudential Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,IDFC Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,Kotak Mahindra Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,LIC Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Motilal Oswal Mutual Fund,Navi Mutual Fund,Navi Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Nippon India Mutual Fund,Tata Mutual Fund,Tata Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,Taurus Mutual Fund,UTI Mutual Fund,UTI Mutual Fund,UTI Mutual Fund,UTI Mutual Fund
2017-03-27,,,,,88.67330,88.57120,11.74550,11.60800,,,,,,,,,,,,,,,,,72.77410,71.68980,86.87440,88.30560,11.87390,11.56760,18.29490,18.43870,18.35270,18.50920,,,,,51.04710,18.80750,49.97020,18.43240,,,,,,,15.31990,15.31990,15.04200,15.04200,,,56.55020,53.82480,17.37430,17.16710,16.73400,16.73400,29.56450,58.07920,57.70480,29.37620
2017-03-28,,,,,89.18220,89.07890,11.81290,11.67460,,,,,,,,,,,,,,,,,73.21470,72.12300,87.40170,88.84270,11.94610,11.63780,18.40650,18.55120,18.46480,18.62220,,,,,51.35820,18.92210,50.27580,18.54510,,,,,,,15.41370,15.41370,15.13370,15.13370,,,56.89320,54.15040,17.48640,17.27790,16.84180,16.84180,29.74140,58.42670,58.04980,29.55180
2017-03-29,,,,,89.58300,89.47840,11.86600,11.72690,,,,,,,,,,,,,,,,,73.55200,72.45450,87.80770,89.25640,12.00170,11.69190,18.49290,18.63830,18.55160,18.70970,,,,,51.59970,19.01110,50.51330,18.63270,,,,,,,15.48600,15.48600,15.20450,15.20450,,,57.15960,54.40300,17.56580,17.35640,16.91800,16.91800,29.87850,58.69590,58.31720,29.68800
2017-03-30,,,,,89.82370,89.71810,11.89790,11.75830,,,,,,,,,,,,,,,,,73.78430,72.68240,88.08420,89.53720,12.03950,11.72850,18.55270,18.69850,18.61150,18.77020,,,,,51.76920,19.07350,50.68020,18.69430,,,,,,,15.53610,15.53610,15.25330,15.25330,,,57.34670,54.58020,17.62170,17.41160,16.97160,16.97160,29.97120,58.87810,58.49800,29.78000
2017-03-31,,,,,89.84470,89.73840,11.90070,11.76100,,,,,,,,,,,,,,,,,73.76580,72.66350,88.05430,89.50790,12.03550,11.72450,18.54880,18.69460,18.60770,18.76640,,,,,51.76230,19.07100,50.67450,18.69220,,,,,,,15.53880,15.53880,15.25570,15.25570,,,57.34640,54.57900,17.61580,17.40580,16.96570,16.96570,29.96510,58.86610,58.48590,29.77390
2017-04-01,,,,,80.33750,80.29870,11.42040,11.30360,,,,,,,,,,,,,,,,,65.86250,64.94320,78.61970,79.91250,10.74550,10.47900,16.54930,16.67940,16.59790,16.73950,,,,,46.22680,17.03160,45.27240,16.69960,,,,,,,13.83490,13.83490,13.60130,13.60130,,,51.15480,48.75670,15.59670,15.58320,15.20730,15.20730,26.74030,52.53100,52.20360,26.57570
2017-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-05,,,,,91.61760,91.48350,12.13550,11.98970,,,,,,,,,,,,,,,,,75.17190,74.02070,89.75970,91.27910,12.27370,11.95160,18.91860,19.06730,18.98050,19.14230,,,,,52.78420,19.44750,51.64810,19.05130,,,,,,,15.84920,15.84920,15.54890,15.54890,,,58.49350,55.63540,17.94020,17.72640,17.27010,17.27010,30.55580,60.02650,59.63330,30.35800
2017-04-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-07,,,,,94.39060,94.30890,12.50280,12.36000,,,,,,,,,,,,,,,,,77.38130,76.14170,92.38260,94.01550,12.64160,12.30090,19.49780,19.65100,19.56480,19.73160,,,,,54.38640,20.03760,53.16630,19.61130,,,,,,,16.33660,16.33660,16.00750,16.00750,,,60.30630,57.30710,18.43930,18.21960,17.73570,17.73570,31.51950,61.91970,61.50380,31.31020
2017-04-08,,,,,99.03470,98.92400,13.11800,12.96480,,,,,,,,,,,,,,,,,81.16280,79.83370,96.90880,98.65820,13.26590,12.90380,20.46530,20.62620,20.53740,20.71240,,,,,57.07650,21.02850,55.76960,20.57160,,,,,,,17.14710,17.14710,16.79740,16.79740,,,63.25840,60.09830,19.30680,19.07670,18.56220,18.56220,33.07170,64.96900,64.52730,32.84940
2017-04-09,,,,,97.46080,97.32730,12.90960,12.75550,,,,,,,,,,,,,,,,,79.95880,78.62120,95.43670,97.19650,13.06940,12.70780,20.16050,20.31900,20.23320,20.40570,,,,,56.22550,20.71490,54.91210,20.25530,,,,,,,16.89670,16.89670,16.54300,16.54300,,,62.30220,59.17590,19.00550,18.77890,18.26480,18.26480,32.61950,64.08070,63.64130,32.39830
2017-04-10,,,,,97.45440,97.29680,12.90870,12.75150,,,,,,,,,,,,,,,,,79.91300,78.54920,95.35970,97.15320,13.06350,12.69760,20.16500,20.32350,20.23940,20.41190,,,,,56.21110,20.70950,54.87280,20.24080,,,,,,,16.90090,16.90090,16.53810,16.53810,,,62.27770,59.13950,18.97980,18.75340,18.23260,18.23260,32.64230,64.12400,63.68210,32.41910
2017-04-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-12,,,,,99.51180,99.30100,13.18120,13.01420,,,,,9.75360,9.75360,9.74790,9.74790,,,,,,,,,81.62640,80.17130,97.34570,99.24710,13.34510,12.96210,20.59970,20.76160,20.67920,20.85550,,,,,57.41580,21.15310,55.99670,20.65540,,,,,,,17.26270,17.26270,16.87410,16.87410,,,63.66200,60.43000,19.35960,19.12860,18.58190,18.58190,33.01890,65.53820,65.07900,32.78700
2017-04-13,,,,,89.65260,89.53690,11.87520,11.73460,,,,,,,,,,,,,,,,,73.52750,72.41850,87.80560,89.26940,12.00350,11.69140,18.50160,18.64710,18.56100,18.71930,,,,,51.62240,19.01940,50.52750,18.63800,,,,,,,15.49630,15.49630,15.21040,15.21040,,,57.19770,54.42550,17.56290,17.35350,16.91170,16.91170,29.87840,58.69590,58.31470,29.68670
2017-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-17,,,,,89.53730,89.41880,11.85990,11.71910,,,,,,,,,,,,,,,,,73.42990,72.31930,87.68640,89.15260,11.98770,11.67560,18.47800,18.62320,18.53750,18.69550,,,,,51.55300,18.99380,50.45650,18.61180,,,,,,,15.47640,15.47640,15.18960,15.18960,,,57.12450,54.35220,17.53920,17.33010,16.88800,16.88800,29.83940,58.61920,58.23790,29.64760
2017-04-18,,,,,89.17920,89.06040,11.81250,11.67210,,,,,,,,,,,,,,,,,73.15520,72.04800,87.35590,88.81760,11.94270,11.63160,18.40890,18.55360,18.46820,18.62570,,,,,51.36010,18.92270,50.26700,18.54190,,,,,,,15.41900,15.41900,15.13280,15.13280,,,56.91060,54.14780,17.47280,17.26450,16.82390,16.82390,29.73010,58.40450,58.02440,29.53890
2017-04-19,,,,,89.20020,89.08070,11.81530,11.67480,,,,,,,,,,,,,,,,,73.13990,72.03210,87.33990,88.80240,11.94070,11.62940,18.40580,18.55050,18.46520,18.62260,,,,,51.35000,18.91900,50.25630,18.53790,,,,,,,15.41610,15.41610,15.12970,15.12970,,,56.89980,54.13660,17.46950,17.26120,16.82040,16.82040,29.72230,58.38920,58.00910,29.53110
2017-04-20,,,,,89.50810,89.38740,11.85610,11.71500,,,,,,,,,,,,,,,,,73.40150,72.28890,87.65250,89.12130,11.98350,11.67110,18.47180,18.61700,18.53140,18.68940,,,,,51.53470,18.98700,50.43630,18.60430,,,,,,,15.47150,15.47150,15.18370,15.18370,,,57.10410,54.33010,17.53010,17.32110,16.87860,16.87860,29.82850,58.59790,58.21620,29.63660
2017-04-21,,,,,89.29750,89.17640,11.82820,11.68730,,,,,,,,,,,,,,,,,73.26390,72.15270,87.48440,88.95140,11.96070,11.64870,18.43690,18.58190,18.49650,18.65420,,,,,51.43860,18.95160,50.34150,18.56940,,,,,,,15.44280,15.44280,15.15520,15.15520,,,56.99880,54.22840,17.49790,17.28940,16.84740,16.84740,29.77510,58.49290,58.11180,29.58340
2017-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-24,,,,,90.25160,90.12700,11.95460,11.81190,,,,,,,,,,,,,,,,,74.04750,72.92190,88.42110,89.90710,12.08920,11.77340,18.63490,18.78140,18.69530,18.85470,,,,,51.99070,19.15500,50.87950,18.76780,,,,,,,15.60850,15.60850,15.31660,15.31660,,,57.61480,54.81160,17.67870,17.46800,17.02070,17.02070,30.09400,59.11930,58.73360,29.90000
2017-04-25,,,,,91.06920,90.94270,12.06280,11.91880,,,,,,,,,,,,,,,,,74.75600,73.61890,89.26440,90.76570,12.20470,11.88570,18.81220,18.96010,18.87320,19.03420,,,,,52.48940,19.33870,51.36670,18.94750,,,,,,,15.75820,15.75820,15.46310,15.46310,,,58.16680,55.33580,17.84720,17.63440,17.18260,17.18260,30.38290,59.68680,59.29730,30.18690
2017-04-26,,,,,91.51140,91.38360,12.12140,11.97660,,,,,,,,,,,,,,,,,75.11340,73.97010,89.69190,91.20150,12.26330,11.94260,18.90190,19.05050,18.96330,19.12500,,,,,52.74400,19.43250,51.61510,19.03910,,,,,,,15.83470,15.83470,15.53790,15.53790,,,58.44620,55.60070,17.93090,17.71720,17.26310,17.26310,30.52920,59.97430,59.58270,30.33220
2017-04-27,,,,,91.42050,91.29200,12.10940,11.96460,,,,,,,,,,,,,,,,,75.03010,73.88720,89.59670,91.10570,12.25040,11.92990,18.88150,19.03000,18.94290,19.10440,,,,,52.68860,19.41230,51.56010,19.01890,,,,,,,15.81820,15.81820,15.52120,15.52120,,,58.38370,55.54020,17.91140,17.69790,17.24400,17.24400,30.49550,59.90820,59.51680,30.29870
2017-04-28,,,,,91.09070,90.96190,12.06570,11.92130,,,,,,,,,,,,,,,,,74.72270,73.58370,89.23200,90.73590,12.20070,11.88140,18.80500,18.95290,18.86620,19.02710,,,,,52.47220,19.33260,51.34760,18.94050,,,,,,,15.75380,15.75380,15.45760,15.45760,,,58.14350,55.30800,17.83700,17.62440,17.17220,17.17220,30.37100,59.66350,59.27360,30.17490
2017-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-01,,,,,81.15740,81.11760,11.53700,11.41880,,,,,,,,,,,,,,,,,66.52560,65.59630,79.40940,80.71620,10.85350,10.58430,16.71740,16.84890,16.76660,16.90960,,,,,46.69310,17.20340,45.72860,16.86790,,,,,,,13.97430,13.97430,13.73810,13.73810,,,51.67480,49.25150,15.75230,15.73870,15.35880,15.35880,27.00970,53.06040,52.72960,26.84340
2017-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-04,,,,,90.72240,90.61130,12.01690,11.87540,,,,,,,,,,,,,,,,,74.44960,73.33310,88.91590,90.38960,12.15410,11.83930,18.73150,18.87880,18.79120,18.95150,,,,,52.27640,19.26040,51.17390,18.87640,,,,,,,15.68950,15.68950,15.40220,15.40220,,,57.91690,55.11730,17.78050,17.56860,17.12320,17.12320,30.24850,59.42290,59.03830,30.05510
2017-05-05,,,,,90.93720,90.80340,12.04540,11.90060,,,,,,,,,,,,,,,,,74.57680,73.43390,89.04520,90.55360,12.17610,11.85650,18.77010,18.91760,18.83150,18.99200,,,,,52.36550,19.29320,51.23770,18.89990,,,,,,,15.72290,15.72290,15.42460,15.42460,,,58.03220,55.19570,17.79860,17.58650,17.13360,17.13360,30.31430,59.55200,59.16180,30.11790
2017-05-06,,,,,94.90910,94.74540,12.57150,12.41720,,,,,,,,,,,,,,,,,77.75620,76.53640,92.87860,94.48740,12.70510,12.36690,19.58320,19.73720,19.64900,19.81650,,,,,54.65060,20.13500,53.44820,19.71530,,,,,,,16.41370,16.41370,16.09030,16.09030,,,60.58490,57.59360,18.54420,18.32320,17.84370,17.84370,31.65220,62.18050,61.76770,31.44460
2017-05-07,,,,,94.62470,94.54200,12.53390,12.39050,,,,,,,,,,,,,,,,,77.57580,76.33220,92.61630,94.25450,12.67380,12.33200,19.54740,19.70110,19.61460,19.78180,,,,,54.52580,20.08890,53.30180,19.66130,,,,,,,16.37820,16.37820,16.04800,16.04800,,,60.45520,57.44810,18.48380,18.26360,17.77830,17.77830,31.59850,62.07500,61.65790,31.38860
2017-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-09,,,,,97.85580,97.72100,12.96190,12.80710,,,,,,,,,,,,,,,,,80.27520,78.93150,95.81570,97.58370,13.12140,12.75830,20.24090,20.40000,20.31400,20.48710,,,,,56.44950,20.79740,55.13000,20.33570,,,,,,,16.96420,16.96420,16.60890,16.60890,,,62.54920,59.41000,19.07800,18.85050,18.33420,18.33420,32.74890,64.33480,63.89360,32.52680
2017-05-10,,,,,97.19430,97.03630,12.87430,12.71740,,,,,,,,,,,,,,,,,79.70200,78.34070,95.10520,96.89510,13.02880,12.66370,20.11260,20.27070,20.18690,20.35900,,,,,56.06370,20.65520,54.72810,20.18750,,,,,,,16.85610,16.85610,16.49390,16.49390,,,62.11100,58.98080,18.93140,18.70560,18.18590,18.18590,32.55900,63.96040,63.51950,32.33630
2017-05-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-12,,,,,99.42260,99.21120,13.16940,13.00240,,,,,9.72900,9.72900,9.72320,9.72320,,,,,,,,,81.54900,80.09430,97.25160,99.15230,13.33240,12.94950,20.58040,20.74220,20.65990,20.83600,,,,,57.36190,21.13320,55.94330,20.63570,,,,,,,17.24640,17.24640,16.85780,16.85780,,,63.60270,60.37330,19.33950,19.10870,18.56240,18.56240,32.98740,65.47570,65.01680,32.75560
2017-05-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-15,,,,,92.45380,92.31020,12.24630,12.09800,,,,,,,,,,,,,,,,,75.85120,74.67980,90.54990,92.09500,12.38340,12.05690,19.09040,19.24050,19.15340,19.31670,,,,,53.25820,19.62210,52.10310,19.21920,,,,,,,15.99180,15.99180,15.68460,15.68460,,,59.02700,56.13240,18.08880,17.87330,17.41050,17.41050,30.83640,60.57770,60.17900,30.63580
2017-05-16,,,,,93.11510,92.96980,12.33390,12.18450,,,,,,,,,,,,,,,,,76.38570,75.20520,91.18750,92.74460,12.47070,12.14180,19.22340,19.37450,19.28690,19.45130,,,,,53.63390,19.76050,52.46990,19.35450,,,,,,,16.10480,16.10480,15.79500,15.79500,,,59.44550,56.52950,18.21190,17.99490,17.52880,17.52880,31.05290,61.00310,60.60140,30.85080
2017-05-17,,,,,93.24540,93.09910,12.35110,12.20140,,,,,,,,,,,,,,,,,76.49400,75.31090,91.31430,92.87470,12.48820,12.15860,19.25020,19.40160,19.31390,19.47850,,,,,53.70760,19.78770,52.54120,19.38080,,,,,,,16.12760,16.12760,15.81560,15.81560,,,59.52750,56.60650,18.23760,18.02030,17.55320,17.55320,31.09720,61.09010,60.68780,30.89480
2017-05-18,,,,,92.32020,92.17460,12.22860,12.08030,,,,,,,,,,,,,,,,,75.72510,74.55310,90.39090,91.93660,12.36210,12.03570,19.05840,19.20820,19.12150,19.28450,,,,,53.16410,19.58740,52.00880,19.18430,,,,,,,15.96420,15.96420,15.65640,15.65640,,,58.92630,56.03390,18.05760,17.84240,17.37980,17.37980,30.78550,60.47790,60.07940,30.58510
2017-05-19,,,,,92.32380,92.17740,12.22910,12.08060,,,,,,,,,,,,,,,,,75.71090,74.53810,90.37430,91.92080,12.36000,12.03350,19.05530,19.20510,19.11840,19.28140,,,,,53.15460,19.58390,51.99860,19.18060,,,,,,,15.96140,15.96140,15.65330,15.65330,,,58.91600,56.02310,18.05800,17.84280,17.38000,17.38000,30.77920,60.46530,60.06680,30.57860
2017-05-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-22,,,,,92.40040,92.25160,12.23920,12.09040,,,,,,,,,,,,,,,,,75.79230,74.61560,90.46550,92.01690,12.37290,12.04560,19.07570,19.22560,19.13900,19.30220,,,,,53.21010,19.60440,52.05060,19.19980,,,,,,,15.97930,15.97930,15.66970,15.66970,,,58.98040,56.08150,18.08160,17.86610,17.40190,17.40190,30.81500,60.53570,60.13610,30.61400
2017-05-23,,,,,91.88930,91.74060,12.17150,12.02340,,,,,,,,,,,,,,,,,75.37310,74.20200,89.96470,91.50870,12.30460,11.97890,18.97180,19.12090,19.03480,19.19710,,,,,52.91690,19.49630,51.76300,19.09370,,,,,,,15.89110,15.89110,15.58290,15.58290,,,58.65490,55.77110,17.97970,17.76550,17.30360,17.30360,30.64420,60.20020,59.80280,30.44420
2017-05-24,,,,,91.64690,91.49780,12.13940,11.99160,,,,,,,,,,,,,,,,,75.17300,74.00410,89.72600,91.26690,12.27200,11.94710,18.92250,19.07130,18.98540,19.14730,,,,,52.77580,19.44430,51.62410,19.04250,,,,,,,15.84920,15.84920,15.54140,15.54130,,,58.49840,55.62130,17.93290,17.71920,17.25840,17.25840,30.56440,60.04340,59.64680,30.36490
2017-05-25,,,,,93.00940,92.85730,12.31990,12.16970,,,,,,,,,,,,,,,,,76.34640,75.15840,91.15110,92.71760,12.46710,12.13690,19.21930,19.37040,19.28320,19.44760,,,,,53.61540,19.75370,52.44460,19.34510,,,,,,,16.09950,16.09950,15.78640,15.78640,,,59.43390,56.50980,18.21190,17.99490,17.52660,17.52660,31.04440,60.98650,60.58350,30.84170
2017-05-26,,,,,93.85760,93.70340,12.43220,12.28060,,,,,,,,,,,,,,,,,76.98680,75.78790,91.95110,93.53240,12.57670,12.24340,19.38480,19.53720,19.44930,19.61510,,,,,54.09180,19.92920,52.90980,19.51670,,,,,,,16.24620,16.24620,15.92990,15.92990,,,59.96690,57.01570,18.36420,18.14540,17.67300,17.67300,31.32880,61.54510,61.13820,31.12410
2017-05-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-05-29,,,,,94.01840,93.86160,12.45350,12.30140,,,,,,,,,,,,,,,,,77.06850,75.86570,92.04850,93.63500,12.59050,12.25640,19.40510,19.55760,19.46990,19.63590,,,,,54.14580,19.94910,52.96020,19.53530,,,,,,,16.26440,16.26440,15.94650,15.94650,,,60.02800,57.07090,18.37960,18.16060,17.68700,17.68700,31.36360,61.61350,61.20570,31.15840
2017-05-30,,,,,94.19780,94.03990,12.47730,12.32470,,,,,,,,,,,,,,,,,77.21490,76.00900,92.23360,93.82440,12.61590,12.28100,19.44440,19.59720,19.50930,19.67560,,,,,54.25460,19.98920,53.06580,19.57430,,,,,,,16.29750,16.29750,15.97850,15.97850,,,60.15160,57.18740,18.41490,18.19540,17.72070,17.72070,31.42720,61.73830,61.32950,31.22150
2017-05-31,,,,,94.19090,94.03230,12.47640,12.32370,,,,,,,,,,,,,,,,,77.18690,75.98060,92.19890,93.79020,12.61130,12.27640,19.43790,19.59070,19.50290,19.66920,,,,,54.23990,19.98370,53.05060,19.56870,,,,,,,16.29180,16.29180,15.97250,15.97250,,,60.13270,57.16850,18.40870,18.18940,17.71460,17.71460,31.41600,61.71640,61.30750,31.21030
2017-06-01,,,,,80.88090,80.84050,11.49770,11.37980,,,,,,,,,,,,,,,,,66.28510,65.35830,79.12860,80.43180,10.81530,10.54680,16.65660,16.78760,16.70570,16.84810,,,,,46.52470,17.14130,45.56370,16.80700,,,,,,,13.92390,13.92390,13.68830,13.68830,,,51.48850,49.07310,15.69200,15.67840,15.29980,15.29970,26.91330,52.87090,52.54110,26.74750
2017-06-02,,,,,86.23840,86.17390,12.25950,12.13070,,,,,,,,,,,,,,,,,70.72590,69.71210,84.47590,85.81690,11.53920,11.24840,17.77410,17.91390,17.82800,17.98000,,,,,49.66060,18.29660,48.63220,17.93890,,,,,,,14.88130,14.88130,14.62340,14.62340,,,54.94720,52.34220,16.70700,16.69260,16.28250,16.28250,28.72260,56.42530,56.06910,28.54350
2017-06-03,,,,,87.79710,87.71120,12.48100,12.34710,,,,,,,,,,,,,,,,,72.05140,70.99520,86.01410,87.40910,11.75330,11.45300,18.10910,18.25150,18.16540,18.32030,,,,,50.53410,18.61850,49.47690,18.25050,,,,,,,15.16310,15.16310,14.89370,14.89370,,,55.98260,53.30340,17.18060,16.97570,16.55220,16.55220,29.26640,57.49350,57.12610,29.08160
2017-06-04,,,,,90.66520,90.55340,12.00930,11.86780,,,,,,,,,,,,,,,,,74.42230,73.30540,88.88130,90.35550,12.14950,11.83470,18.72480,18.87200,18.78460,18.94480,,,,,52.25770,19.25350,51.15480,18.86940,,,,,,,15.68400,15.68400,15.39650,15.39650,,,57.89550,55.09600,17.77340,17.56150,17.11610,17.11610,30.23850,59.40330,59.01870,30.04510
2017-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-06,,,,,94.57100,94.40710,12.52670,12.37290,,,,,,,,,,,,,,,,,77.45090,76.23510,92.50920,94.11270,12.65470,12.31770,19.50710,19.66040,19.57260,19.73950,,,,,54.43290,20.05480,53.23450,19.63650,,,,,,,16.34930,16.34930,16.02690,16.02690,,,60.34740,57.36680,18.47300,18.25290,17.77500,17.77500,31.53060,61.94150,61.53010,31.32360
2017-06-07,,,,,94.99690,94.91320,12.58320,12.43920,,,,,,,,,,,,,,,,,77.90160,76.65190,93.00800,94.65420,12.72750,12.38410,19.63010,19.78450,19.69770,19.86560,,,,,54.75620,20.17380,53.52620,19.74410,,,,,,,16.44770,16.44770,16.11590,16.11590,,,60.70660,57.68660,18.55850,18.33740,17.84990,17.84990,31.73120,62.33570,61.91660,31.52040
2017-06-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-09,,,,,97.50470,97.36960,12.91540,12.76110,,,,,,,,,,,,,,,,,79.98570,78.64590,95.46700,97.22970,13.07380,12.71190,20.16800,20.32660,20.24090,20.41340,,,,,56.24430,20.72180,54.92870,20.26150,,,,,,,16.90200,16.90200,16.54770,16.54770,,,62.32120,59.19310,19.00590,18.77930,18.26470,18.26470,32.63260,64.10650,63.66670,32.41120
2017-06-10,,,,,98.08800,97.92770,12.99260,12.83420,,,,,,,,,,,,,,,,,80.42780,79.05310,95.97570,97.78310,13.14820,12.77960,20.29340,20.45290,20.36840,20.54200,,,,,56.57670,20.84410,55.22800,20.37190,,,,,,,17.01090,17.01090,16.64500,16.64500,,,62.67900,59.51970,19.10320,18.87530,18.35070,18.35070,32.84940,64.53080,64.08580,32.62460
2017-06-11,,,,,102.78070,102.58660,13.61420,13.44480,,,,,10.22530,10.22530,10.22320,10.22320,,,,,,,,,84.26810,82.79480,100.53440,102.46600,13.77790,13.38720,21.26390,21.43110,21.34430,21.52630,,,,,59.27020,21.83640,57.83000,21.33160,,,,,,,17.81970,17.81970,17.42790,17.42790,,,65.69430,62.37130,19.99590,19.75730,19.20000,19.20000,34.42840,67.63270,67.16240,34.19080
2017-06-12,,,,,98.69560,98.48500,13.07310,12.90720,,,,,9.63910,9.63910,9.63320,9.63320,,,,,,,,,80.95490,79.50980,96.53670,98.42450,13.23450,12.85430,20.43140,20.59200,20.51040,20.68520,,,,,56.94060,20.97800,55.53160,20.48380,,,,,,,17.11990,17.11990,16.73390,16.73390,,,63.14340,59.93690,19.19720,18.96810,18.42550,18.42550,32.75060,65.00560,64.54980,32.52040
2017-06-13,,,,,94.26100,94.09220,12.48570,12.33160,,,,,,,,,,,,,,,,,77.23360,76.01500,92.24450,93.85130,12.61960,12.28250,19.45320,19.60610,19.51890,19.68530,,,,,54.28370,19.99980,53.08290,19.58060,,,,,,,16.30470,16.30470,15.98160,15.98160,,,60.17300,57.19430,18.41920,18.19980,17.72150,17.72150,31.44360,61.77060,61.35920,31.23660
2017-06-14,,,,,94.40180,94.23190,12.50430,12.34990,,,,,,,,,,,,,,,,,77.32130,76.10040,92.34910,93.95880,12.63400,12.29640,19.47610,19.62920,19.54200,19.70860,,,,,54.34590,20.02270,53.14290,19.60270,,,,,,,16.32330,16.32330,15.99960,15.99960,,,60.24150,57.25850,18.44170,18.22200,17.74290,17.74290,31.47960,61.84130,61.42930,31.27230
2017-06-15,,,,,94.03150,93.86150,12.45530,12.30140,,,,,,,,,,,,,,,,,77.00730,75.79040,91.97170,93.57590,12.58250,12.24620,19.39720,19.54970,19.46290,19.62880,,,,,54.12370,19.94080,52.92480,19.52220,,,,,,,16.25710,16.25710,15.93460,15.93460,,,60.00070,57.02860,18.36780,18.14900,17.67160,17.67160,31.35420,61.59500,61.18440,31.14760
